WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1564583.73775 5177597.89755)",324100,Wigram East,0.31144402,0.31144402,-43.55373152151377,172.56153145966894,1564583.7377722017,5177597.897531089,1564583.73775,5177597.89755
"POINT (1567993.98955 5180055.36855)",324200,Riccarton Central,0.39834807,0.39834807,-43.531758529448034,172.60389569320068,1567993.989572792,5180055.368553681,1567993.98955,5180055.36855
"POINT (1563619.5192 5175849.0222)",324300,Oaklands West,1.70047691,1.70047691,-43.56943186004796,172.54947705366584,1563619.5192045816,5175849.022186245,1563619.5192,5175849.0222
"POINT (1567818.8064 5179811.4557)",324400,Riccarton South,0.54475455,0.54475455,-43.53394719679466,172.60171323632164,1567818.8064202575,5179811.455707744,1567818.8064,5179811.4557
"POINT (1562898.4449 5174713.11105)",324500,Halswell West,6.36638022,6.36638022,-43.579623946310384,172.5404700400476,1562898.4448775935,5174713.11106745,1562898.4449,5174713.11105
"POINT (1573098.5894 5183779.69795)",324600,Shirley East,1.69660978,1.69660978,-43.498425609110114,172.66725305077057,1573098.5894169067,5183779.6979262335,1573098.5894,5183779.69795
"POINT (1564519.22605 5176958.06995)",324700,Broken Run,0.42593773,0.42593773,-43.559489428971425,172.56069094864083,1564519.2260293702,5176958.069924508,1564519.22605,5176958.06995
"POINT (1570709.52495 5181690.8399)",324800,St Albans East,0.67550283,0.67550283,-43.51714410042088,172.6375904564602,1570709.5249375429,5181690.839881918,1570709.52495,5181690.8399
"POINT (1569279.83315 5180197.42635)",324900,Hagley Park,2.18842107,2.18842107,-43.530533455888424,172.61981689267827,1569279.8331608076,5180197.4263431225,1569279.83315,5180197.42635
"POINT (1566380.72955 5177676.19945)",325000,Hillmorton,2.91663436,2.91663436,-43.55310964727437,172.58378324878768,1566380.7295550625,5177676.199439511,1566380.72955,5177676.19945
"POINT (1576391.27565 5185772.58595)",325100,Parklands,1.8033493,1.8033493,-43.48059251339442,172.70806658578542,1576391.275655715,5185772.585929155,1576391.27565,5185772.58595
"POINT (1568544.36685 5179980.9189)",325200,Riccarton East,0.20811641,0.20811641,-43.532452271603425,172.61070265838433,1568544.3668251017,5179980.918874665,1568544.36685,5179980.9189
"POINT (1571473.34965 5182004.4791)",325300,Edgeware,1.01426957,1.01426957,-43.51434962415351,172.64705750128385,1571473.3496543425,5182004.479118264,1571473.34965,5182004.4791
"POINT (1565059.17235 5176408.1315)",325400,Aidanfield,1.67829745,1.67829745,-43.56446653669752,172.56734072998742,1565059.172372132,5176408.131514707,1565059.17235,5176408.1315
"POINT (1567923.8054 5178995.7819)",325500,Tower Junction,1.07287164,1.07287164,-43.54129606333273,172.60296452646503,1567923.8053953622,5178995.781876565,1567923.8054,5178995.7819
"POINT (1574523.183 5184104.0964)",325600,Burwood,1.20976504,1.20976504,-43.495554590597315,172.68488894894077,1574523.182996077,5184104.096404568,1574523.183,5184104.0964
"POINT (1570155.0361 5180502.32905)",325700,Christchurch Central-West,0.69482578,0.69482578,-43.52782359312486,172.63066465609847,1570155.0361079318,5180502.329054748,1570155.0361,5180502.32905
"POINT (1570932.9216 5181006.9427)",325800,Christchurch Central-North,0.77759649,0.77759649,-43.52331070009528,172.64031789939753,1570932.9216204353,5181006.942719584,1570932.9216,5181006.9427
"POINT (1572407.7702 5182161.5016)",325900,Richmond North (Christchurch City),1.16647674,1.16647674,-43.51297087641356,172.65862627000595,1572407.7702196024,5182161.50161339,1572407.7702,5182161.5016
"POINT (1577313.116 5185703.54235)",326000,Waimairi Beach,0.5812741,0.5812741,-43.481242731136746,172.71946257873643,1577313.1160151288,5185703.54234068,1577313.116,5185703.54235
"POINT (1568526.2928 5178581.5304)",326100,Addington West,0.55813508,0.55813508,-43.54505164661553,172.61039785574772,1568526.2927800582,5178581.530409778,1568526.2928,5178581.5304
"POINT (1575394.17945 5182565.9122)",326200,Otakaro-Avon River Corridor,6.13238653,6.13238653,-43.50943384207199,172.69559217110293,1575394.1794579125,5182565.91221872,1575394.17945,5182565.9122
"POINT (1564627.33185 5175113.8661)",326300,Oaklands East,1.30062237,1.30062237,-43.57609964616332,172.56190910331387,1564627.331855348,5175113.866075054,1564627.33185,5175113.8661
"POINT (1569163.45655 5178986.81835)",326400,Addington North,0.43431408,0.43431408,-43.5414290251721,172.61830793612978,1569163.4565722581,5178986.818332281,1569163.45655,5178986.81835
"POINT (1573456.46125 5182355.9398)",326500,Dallington,0.84120136,0.84120136,-43.51125812934033,172.67161005590225,1573456.4612648406,5182355.939786035,1573456.46125,5182355.9398
"POINT (1570589.732 5179992.2441)",326600,Christchurch Central,0.71393734,0.71393734,-43.53243368428854,172.63601634868772,1570589.7320077105,5179992.244092099,1570589.732,5179992.2441
"POINT (1566921.89655 5176846.29125)",326700,Hoon Hay West,1.07523139,1.07523139,-43.56060631738788,172.5904322810839,1566921.896529575,5176846.291273743,1566921.89655,5176846.29125
"POINT (1572221.08385 5181231.33665)",326800,Richmond South (Christchurch City),0.80309275,0.80309275,-43.521339265919245,172.65626907061895,1572221.0838658286,5181231.336663109,1572221.08385,5181231.33665
"POINT (1568058.2584 5177697.23875)",326900,Spreydon West,1.02698731,1.02698731,-43.552993927258285,172.60455230270298,1568058.2583795001,5177697.238746369,1568058.2584,5177697.23875
"POINT (1571356.61355 5180397.6929)",327000,Christchurch Central-East,0.71344527,0.71344527,-43.528812810789944,172.64552853142465,1571356.6135535785,5180397.692896119,1571356.61355,5180397.6929
"POINT (1570782.6829 5179459.70705)",327100,Christchurch Central-South,1.250479,1.250479,-43.53723625997955,172.63837562435052,1570782.6829115837,5179459.707033596,1570782.6829,5179459.70705
"POINT (1576936.08805 5184607.1295)",327200,North Beach,1.98904153,1.98904153,-43.491103530181924,172.71475400011713,1576936.088073402,5184607.12950141,1576936.08805,5184607.1295
"POINT (1565926.30315 5175359.49695)",327300,Halswell North,2.60853723,2.60853723,-43.5739485145661,172.57801188393475,1565926.3031566886,5175359.4969692845,1565926.30315,5175359.49695
"POINT (1569549.2468 5178575.8273)",327400,Addington East,0.56803048,0.56803048,-43.5451454455057,172.62306005598887,1569549.2468157576,5178575.827282836,1569549.2468,5178575.8273
"POINT (1575183.2616 5182754.6709)",327500,Avondale (Christchurch City),1.26093166,1.26093166,-43.507727252649914,172.6929914786472,1575183.2616157439,5182754.670901003,1575183.2616,5182754.6709
"POINT (1569316.49405 5177862.38745)",327600,Spreydon North,1.21379293,1.21379293,-43.55155974140236,172.6201386083835,1569316.4940713996,5177862.3874414405,1569316.49405,5177862.38745
"POINT (1567708.4112 5176386.15495)",327700,Hoon Hay East,1.82287179,1.82287179,-43.564783847220156,172.60014314112897,1567708.4111898649,5176386.154973443,1567708.4112,5176386.15495
"POINT (1573602.07525 5181097.07245)",327800,Avonside,0.81030652,0.81030652,-43.522598290678445,172.67335038746376,1573602.0752253453,5181097.07245498,1573602.07525,5181097.07245
"POINT (1572447.69685 5180296.81215)",327900,Linwood West,1.07760146,1.07760146,-43.529762213625716,172.65902569430676,1572447.6968301723,5180296.812165965,1572447.69685,5180296.81215
"POINT (1564907.4748 5173632.00175)",328000,Halswell South,1.7808656,1.7808656,-43.58945546136094,172.56528258103194,1564907.4747925117,5173632.0017589815,1564907.4748,5173632.00175
"POINT (1570728.302 5178751.90095)",328100,Sydenham Central,1.21275693,1.21275693,-43.54360725485806,172.63766439834166,1570728.302016371,5178751.900968709,1570728.302,5178751.90095
"POINT (1568771.02435 5177119.23025)",328200,Spreydon South,0.72391644,0.72391644,-43.55822849998087,172.61334306928637,1568771.0243272844,5177119.2302399315,1568771.02435,5177119.23025
"POINT (1577146.50925 5183523.8245)",328300,Rawhiti,1.93513277,1.93513277,-43.500864284422924,172.71731088159123,1577146.509243146,5183523.824489468,1577146.50925,5183523.8245
"POINT (1574931.5732 5181562.6889)",328400,Wainoni,1.50391215,1.50391215,-43.51845163201651,172.68982291567133,1574931.5732173552,5181562.688915946,1574931.5732,5181562.6889
"POINT (1573512.94175 5180493.37185)",328500,Linwood North,0.8574418,0.8574418,-43.52803092268304,172.6722180306082,1573512.9417486133,5180493.371869813,1573512.94175,5180493.37185
"POINT (1576181.2146 5182438.834)",328600,Aranui,1.4164159,1.4164159,-43.51060358258904,172.70532318248533,1576181.2146157746,5182438.833983985,1576181.2146,5182438.834
"POINT (1570368.6012 5177945.36945)",328700,Sydenham West,0.48794081,0.48794081,-43.55085510091126,172.63316794460428,1570368.6011826782,5177945.369442621,1570368.6012,5177945.36945
"POINT (1572003.0753 5179003.7622)",328800,Lancaster Park,1.11557727,1.11557727,-43.541388396465265,172.65345669978777,1572003.0753015224,5179003.76222258,1572003.0753,5179003.7622
"POINT (1572832.37 5179510.1414)",328900,Phillipstown,0.9334353,0.9334353,-43.536859567659995,172.663746793988,1572832.3700096493,5179510.1413905155,1572832.37,5179510.1414
"POINT (1566550.3662 5172459.5628)",329000,Kennedys Bush,12.00591024,12.00591024,-43.600087575794014,172.585561330342,1566550.366196655,5172459.562786384,1566550.3662,5172459.5628
"POINT (1570076.74315 5177012.03215)",329100,Somerfield East,1.22917182,1.22917182,-43.55924724369057,172.6295033788683,1570076.7431352262,5177012.032140277,1570076.74315,5177012.03215
"POINT (1569251.9102 5176269.17205)",329200,Somerfield West,1.18118116,1.18118116,-43.56590240737652,172.6192487565084,1569251.910178866,5176269.172038005,1569251.9102,5176269.17205
"POINT (1574374.70585 5180322.48525)",329300,Linwood East,0.91216529,0.91216529,-43.52959968096372,172.68287428695626,1574374.7058489267,5180322.485258815,1574374.70585,5180322.48525
"POINT (1571208.1346 5177983.6006)",329400,Sydenham North,0.48328896,0.48328896,-43.55054373940149,172.6435630641591,1571208.134611761,5177983.600606718,1571208.1346,5177983.6006
"POINT (1568635.2153 5175601.9037)",329500,Hoon Hay South,0.79560727,0.79560727,-43.571884794656484,172.61157383470598,1568635.2152856323,5175601.9037104715,1568635.2153,5175601.9037
"POINT (1572519.10685 5178808.1818)",329600,Charleston (Christchurch City),0.36094657,0.36094657,-43.54316859858113,172.65983407676933,1572519.1068550674,5178808.181787291,1572519.10685,5178808.1818
"POINT (1571027.6992 5177507.81625)",329700,Sydenham South,0.55360982,0.55360982,-43.55482073543714,172.6413039492784,1571027.6991942367,5177507.816256879,1571027.6992,5177507.81625
"POINT (1576181.9308 5181403.705)",329800,Bexley,0.8988086,0.8988086,-43.51992406924819,172.70528668695778,1576181.9307807195,5181403.705020973,1576181.9308,5181403.705
"POINT (1571890.47765 5178084.2584)",329900,Waltham,0.5882026,0.5882026,-43.549663433514,172.65201537945677,1571890.4776457963,5178084.258383111,1571890.47765,5178084.2584
"POINT (1568472.1193 5174168.5656)",330000,Westmorland,5.55762522,5.55762522,-43.58478364392744,172.60947067307873,1568472.1192918082,5174168.565620035,1568472.1193,5174168.5656
"POINT (1573762.88945 5179062.8719)",330100,Woolston North,1.29547609,1.29547609,-43.54092011477613,172.67524201472807,1573762.8894588358,5179062.871886142,1573762.88945,5179062.8719
"POINT (1578137.511 5182103.2402)",330200,New Brighton,1.76101132,1.76101132,-43.51368514218611,172.72951195361753,1578137.5109791327,5182103.240192108,1578137.511,5182103.2402
"POINT (1570017.18535 5175302.8901)",330300,Cashmere West,2.38126637,2.38126637,-43.574633975905236,172.62867145359786,1570017.1853322317,5175302.890083799,1570017.18535,5175302.8901
"POINT (1574821.37515 5179410.87375)",330400,Bromley South,1.24298994,1.24298994,-43.537823132840295,172.68835969448727,1574821.375146045,5179410.873746239,1574821.37515,5179410.87375
"POINT (1573206.45845 5178279.0899)",330500,Ensors,0.87364461,0.87364461,-43.547957579679945,172.668316039158,1573206.4584725073,5178279.089888682,1573206.45845,5178279.0899
"POINT (1571154.62095 5176555.30485)",330600,Beckenham,0.87659434,0.87659434,-43.56340209773349,172.642824634991,1571154.6209573227,5176555.304827411,1571154.62095,5176555.30485
"POINT (1576269.07755 5179749.5094)",330700,Bromley North,6.22879283,6.22879283,-43.5348214505939,172.70629272473087,1576269.0775600164,5179749.509390591,1576269.07755,5179749.5094
"POINT (1572051.6505 5177083.25935)",330800,St Martins,1.04566736,1.04566736,-43.558682534686305,172.6539590301338,1572051.6505061472,5177083.259336631,1572051.6505,5177083.25935
"POINT (1572703.45625 5177374.72835)",330900,Opawa,0.81403259,0.81403259,-43.556082273168926,172.66204385553303,1572703.4562450107,5177374.728345119,1572703.45625,5177374.72835
"POINT (1573833.68805 5177874.99575)",331000,Woolston West,0.51495272,0.51495272,-43.55161833621114,172.6760610616661,1573833.6880657556,5177874.995746077,1573833.68805,5177874.99575
"POINT (1574707.8804 5178197.8631)",331100,Woolston East,1.2754992,1.2754992,-43.54874136158037,172.68689845007367,1574707.8803910678,5178197.863089431,1574707.8804,5178197.8631
"POINT (1571852.0117 5175810.4321)",331200,Huntsbury,1.36516963,1.36516963,-43.570135603822465,172.65142118243108,1571852.0117242076,5175810.432085672,1571852.0117,5175810.4321
"POINT (1570982.7125 5174932.60095)",331300,Cashmere East,2.33083863,2.33083863,-43.57800627233373,172.64060916647017,1570982.7125190082,5174932.600931555,1570982.7125,5174932.60095
"POINT (1573185.61985 5176484.51485)",331400,Hillsborough (Christchurch City),1.64399452,1.64399452,-43.56411529336252,172.66796936751112,1573185.6198336293,5176484.514847393,1573185.61985,5176484.51485
"POINT (1574496.14375 5176810.03555)",331500,Woolston South,2.40401821,2.40401821,-43.56123025913484,172.6842120679277,1574496.1437741548,5176810.035544595,1574496.14375,5176810.03555
"POINT (1574493.49105 5173002.3632)",331600,Port Hills,44.48171644,44.48171644,-43.595514600726865,172.68399997671148,1574493.491053303,5173002.363205115,1574493.49105,5173002.3632
"POINT (1579119.7722 5179257.30515)",331700,South New Brighton,2.76495818,2.76495818,-43.53933851919111,172.74155522371015,1579119.7721979024,5179257.3051723605,1579119.7722,5179257.30515
"POINT (1575787.00865 5176939.73395)",331800,Brookhaven-Ferrymead,2.67254053,2.67254053,-43.56010547369807,172.7002010848368,1575787.0086360348,5176939.733940698,1575787.00865,5176939.73395
"POINT (1576045.3856 5175113.58355)",331900,Heathcote Valley,4.18072939,4.18072939,-43.57655660681069,172.70331950447112,1576045.3855986611,5175113.583527234,1576045.3856,5175113.58355
"POINT (1577298.9836 5176475.03845)",332000,Mount Pleasant,2.47292732,2.47292732,-43.56433719230142,172.7189022801721,1577298.9835915952,5176475.038428405,1577298.9836,5176475.03845
"POINT (1578337.5458 5176330.1795)",332100,Redcliffs,1.85691569,1.85691569,-43.56567241151317,172.731756456095,1578337.5457934188,5176330.179477181,1578337.5458,5176330.1795
"POINT (1571465.53605 5169664.6122)",332200,Governors Bay,3.21975959,3.21975959,-43.62545771559869,172.64631125514973,1571465.536064794,5169664.612204686,1571465.53605,5169664.6122
"POINT (1590597.0759 5169844.30775)",332300,Inlets other Christchurch City,0,36.58700965,-43.62432744232196,172.88345156739703,1590597.0759112907,5169844.307744908,1590597.0759,5169844.30775
"POINT (1579638.4928 5175646.0551)",332400,Clifton Hill,2.56194216,2.56194216,-43.57186899994681,172.74784007042155,1579638.4928022756,5175646.055102995,1579638.4928,5175646.0551
"POINT (1576477.4135 5172150.44415)",332500,Lyttelton,4.45376131,4.45376131,-43.60325059722697,172.70854143151774,1576477.4134783954,5172150.444148002,1576477.4135,5172150.44415
"POINT (1577913.79505 5170161.21875)",332600,Inlet Port Lyttelton,0,42.65055545,-43.62120561088292,172.7262576035537,1577913.7950538762,5170161.218738461,1577913.79505,5170161.21875
"POINT (1581047.2574 5175043.41135)",332700,Sumner,2.63994355,2.63994355,-43.57733241629456,172.7652651950199,1581047.2574051353,5175043.411355002,1581047.2574,5175043.41135
"POINT (1574265.695 5165235.09355)",332800,Teddington,46.15547118,46.15547118,-43.66544290748913,172.6808079561058,1574265.695022582,5165235.093562558,1574265.695,5165235.09355
"POINT (1577834.75775 5168594.79125)",332900,Diamond Harbour,4.06451978,4.06451978,-43.635307364864495,172.72521376023815,1577834.7577410594,5168594.791245471,1577834.75775,5168594.79125
"POINT (1564322.2777 5150426.75055)",333000,Inland water Lake Ellesmere/Te Waihora South,0,63.30783375,-43.798361359924044,172.55649640861532,1564322.2776998763,5150426.750560854,1564322.2777,5150426.75055
"POINT (1577978.7603 5152434.307)",333100,Banks Peninsula South,371.90876014,377.85763862,-43.78081852419864,172.72633775995897,1577978.760294923,5152434.306988278,1577978.7603,5152434.307
"POINT (1595891.09565 5160500.58285)",333200,Eastern Bays-Banks Peninsula,368.22831163,368.22831163,-43.708506723103795,172.94899926362842,1595891.0956517356,5160500.582841525,1595891.09565,5160500.58285
"POINT (1595639.52245 5149289.324)",333300,Akaroa Harbour,162.25415912,162.25415912,-43.809450195422684,172.9457856074444,1595639.522427743,5149289.323982611,1595639.52245,5149289.324
"POINT (1594817.1269 5147969.91165)",333400,Inlet Akaroa Harbour,0,44.26434418,-43.82132460757674,172.93554788511605,1594817.126880795,5147969.911628852,1594817.1269,5147969.91165
"POINT (1597469.5279 5149548.09765)",333500,Akaroa,2.03033969,2.03033969,-43.807128774327076,172.96853952482226,1597469.5278790866,5149548.097639163,1597469.5279,5149548.09765
"POINT (1491939.15455 5230677.1561)",333600,Craigieburn,3407.42882008,3444.16017829,-43.06891805801937,171.67275976539892,1491939.154571659,5230677.156107015,1491939.15455,5230677.1561
"POINT (1511107.07215 5200220.82885)",333700,Torlesse,414.2003312,414.2003312,-43.3456080707387,171.90323786752458,1511107.072158463,5200220.828872529,1511107.07215,5200220.82885
"POINT (1501918.7143 5184844.76885)",333800,Glenroy-Hororata,644.35235632,644.35235632,-43.48288665580268,171.7871357471526,1501918.7142773932,5184844.768873263,1501918.7143,5184844.76885
"POINT (1520223.33615 5186164.61895)",333900,Glentunnel,159.68294866,159.68294866,-43.473180878172606,172.01364557671292,1520223.3361313625,5186164.6189492345,1520223.33615,5186164.61895
"POINT (1526788.88515 5183722.56265)",334000,Darfield,15.14334168,15.14334168,-43.49583857453862,172.09448289324806,1526788.885143707,5183722.5626254855,1526788.88515,5183722.56265
"POINT (1535270.49375 5186141.3433)",334100,Kirwee,97.18899939,97.18899939,-43.47484385149494,172.19966514148953,1535270.493752199,5186141.34330884,1535270.49375,5186141.3433
"POINT (1522384.3089 5165597.2073)",334200,Bankside,359.56369825,359.56369825,-43.658575121508896,172.03741574721082,1522384.3088935611,5165597.207323101,1522384.3089,5165597.2073
"POINT (1531425.3585 5176135.09715)",334300,Charing Cross,168.67829573,168.67829573,-43.56459026827454,172.15086518177125,1531425.3585153301,5176135.09715602,1531425.3585,5176135.09715
"POINT (1547467.81415 5184300.86385)",334400,Halkett,86.01209235,86.01209235,-43.492371145285276,172.35028822454078,1547467.8141551658,5184300.86383519,1547467.81415,5184300.86385
"POINT (1545044.24205 5175724.87585)",334500,Newtons Road,153.13874701,153.13874701,-43.569411810394584,172.31944811294443,1545044.2420432891,5175724.875835287,1545044.24205,5175724.87585
"POINT (1548700.73875 5180609.12965)",334600,West Melton,5.31938768,5.31938768,-43.52569615860164,172.3651876797161,1548700.7387352495,5180609.129668555,1548700.73875,5180609.12965
"POINT (1543755.2891 5170635.38095)",334700,Burnham Camp,1.49394208,1.49394208,-43.615138889701385,172.30295865847165,1543755.289081302,5170635.380934548,1543755.2891,5170635.38095
"POINT (1549347.98345 5174257.281)",334800,Rolleston Izone,2.4331473,2.4331473,-43.58293032301352,172.37260360532343,1549347.9834352792,5174257.281010314,1549347.98345,5174257.281
"POINT (1548620.7406 5172259.97435)",334900,Rolleston North West,1.50658248,1.50658248,-43.60086348400779,172.36340669975016,1548620.7406011287,5172259.97434073,1548620.7406,5172259.97435
"POINT (1549647.80745 5166190.49695)",335000,Springston,119.1198356,119.1198356,-43.65558055298955,172.37556591409458,1549647.8074420234,5166190.496962858,1549647.80745,5166190.49695
"POINT (1549612.47565 5172308.26855)",335100,Rolleston Central,1.60115418,1.60115418,-43.60049642212125,172.37569815050884,1549612.4756715975,5172308.268542441,1549612.47565,5172308.26855
"POINT (1551245.13645 5173420.00375)",335200,Rolleston North East,2.85581157,2.85581157,-43.5905954229477,172.39602582907227,1551245.1364594307,5173420.003726831,1551245.13645,5173420.00375
"POINT (1549534.7031 5170706.84775)",335300,Rolleston South West,3.59540086,3.59540086,-43.61490969733436,172.37458522637766,1549534.7030781503,5170706.847733018,1549534.7031,5170706.84775
"POINT (1536461.2726 5150865.3442)",335400,Southbridge,361.56215108,361.56215108,-43.79254411766863,172.21023844655753,1536461.2726085158,5150865.344214115,1536461.2726,5150865.3442
"POINT (1551730.17835 5171203.70765)",335500,Rolleston South East,10.08256188,10.08256188,-43.61058176224513,172.40183652692676,1551730.1783362627,5171203.707643504,1551730.17835,5171203.70765
"POINT (1556806.37985 5172922.36805)",335600,Trents,49.95590515,49.95590515,-43.59541920750789,172.464875539449,1556806.3798505438,5172922.368034088,1556806.37985,5172922.36805
"POINT (1560263.0178 5174805.8221)",335700,Prebbleton,5.09915758,5.09915758,-43.57865333319921,172.5078362894536,1560263.0177827955,5174805.822078649,1560263.0178,5174805.8221
"POINT (1546692.69745 5158351.0945)",335800,Irwell,128.14982826,128.14982826,-43.72595576090491,172.33814523156812,1546692.6974552944,5158351.094501992,1546692.69745,5158351.0945
"POINT (1561668.30065 5168072.72995)",335900,Ladbrooks,50.03923547,50.03923547,-43.63935047140098,172.52476378521789,1561668.3006410445,5168072.729926791,1561668.30065,5168072.72995
"POINT (1557892.18125 5167594.1008)",336000,Lincoln West,4.07103588,4.07103588,-43.6434556994123,172.47791198842992,1557892.1812384345,5167594.100817522,1557892.18125,5167594.1008
"POINT (1559161.5271 5168148.7038)",336100,Lincoln East,4.98779504,4.98779504,-43.638533000079626,172.49369172279003,1559161.527108745,5168148.703804586,1559161.5271,5168148.7038
"POINT (1543380.4206 5154516.3233)",336200,Leeston,2.43680185,2.43680185,-43.76023559653352,172.29661938137798,1543380.4205817159,5154516.323286158,1543380.4206,5154516.3233
"POINT (1566500.0949 5165111.2228)",336300,Tai Tapu,56.81296525,56.81296525,-43.66624868977691,172.58448287743514,1566500.094894869,5165111.222792551,1566500.0949,5165111.2228
"POINT (1561893.69025 5159218.0818)",336400,Motukarara,64.6356206,64.6356206,-43.719086738950075,172.52693209346154,1561893.6902319174,5159218.081783504,1561893.69025,5159218.0818
"POINT (1555421.5944 5152414.60105)",336500,Inland water Lake Ellesmere/Te Waihora North,0,135.00717847,-43.779981011414876,172.44602348350577,1555421.5944160197,5152414.601037225,1555421.5944,5152414.60105
"POINT (1448649.1542 5187578.2702)",336600,Ashburton Lakes,2995.11405477,3002.08023866,-43.449404405377784,171.12945282984862,1448649.1542100715,5187578.270193498,1448649.1542,5187578.2702
"POINT (1492971.19185 5166882.55625)",336700,Cairnbrae,542.75539775,542.75539775,-43.64335169778304,171.67297438874184,1492971.1918330253,5166882.556247363,1492971.19185,5166882.55625
"POINT (1473818.566 5150819.8742)",336800,Ashburton Forks,858.450443,858.450443,-43.784922578499305,171.43181981430868,1473818.5660223793,5150819.874215614,1473818.566,5150819.8742
"POINT (1490509.0528 5167990.57125)",336900,Methven,4.18282463,4.18282463,-43.63301942848224,171.6426798129203,1490509.0527879782,5167990.571253781,1490509.0528,5167990.57125
"POINT (1479605.30175 5122968.59905)",337000,Ealing-Lowcliffe,413.21879132,413.21879132,-44.03656373450237,171.49741747728655,1479605.3017577701,5122968.599025568,1479605.30175,5122968.59905
"POINT (1492893.8898 5131817.2947)",337100,Eiffelton,434.14680861,435.0087906,-43.958976620815065,171.66500519230175,1492893.88978421,5131817.294714664,1492893.8898,5131817.2947
"POINT (1516893.96545 5147037.7181)",337200,Chertsey,572.51139594,572.51139594,-43.82506248671817,171.96646485573729,1516893.9654617023,5147037.718098612,1516893.96545,5147037.7181
"POINT (1505828.38 5137519.78165)",337300,Winchmore-Wakanui,312.07354733,312.07354733,-43.90941412663126,171.82719727790956,1505828.379981212,5137519.781643669,1505828.38,5137519.78165
"POINT (1499192.1254 5140461.51625)",337400,Allenton North,2.09646424,2.09646424,-43.8820560522181,171.74512536029275,1499192.1254010664,5140461.516264965,1499192.1254,5140461.51625
"POINT (1498178.4592 5139503.402)",337500,Allenton South,2.92667453,2.92667453,-43.89054125608614,171.7323271810357,1498178.45919202,5139503.401999748,1498178.4592,5139503.402
"POINT (1520213.00045 5155748.87815)",337600,Rakaia,11.30140458,11.30140458,-43.74700610257968,172.00903177975567,1520213.000429365,5155748.878125604,1520213.00045,5155748.87815
"POINT (1503369.4291 5140373.2571)",337700,Ashburton North,20.64829883,20.64829883,-43.88340967008527,171.79709763446982,1503369.4291210985,5140373.257122087,1503369.4291,5140373.2571
"POINT (1500206.63445 5139462.9284)",337800,Allenton East,1.23589573,1.23589573,-43.89118287636337,171.75756435458842,1500206.6344535165,5139462.928379427,1500206.63445,5139462.9284
"POINT (1497523.72265 5137037.93425)",337900,Tinwald North,1.90350444,1.90350444,-43.912643281367956,171.7237036494709,1497523.7226465724,5137037.934235741,1497523.72265,5137037.93425
"POINT (1499080.15325 5137981.9086)",338000,Ashburton Central,2.5629037,2.5629037,-43.90436095199988,171.7432624785068,1499080.153243629,5137981.908607321,1499080.15325,5137981.9086
"POINT (1499154.62815 5138628.99095)",338100,Ashburton West,0.45251945,0.45251945,-43.89854643543263,171.74431212897568,1499154.6281507374,5138628.990948524,1499154.62815,5138628.99095
"POINT (1497081.0844 5136111.3134)",338200,Tinwald South,2.79307049,2.79307049,-43.920922451796415,171.71801305764586,1497081.0844049358,5136111.313411427,1497081.0844,5136111.3134
"POINT (1499958.82685 5137904.54795)",338300,Ashburton East,0.77867209,0.77867209,-43.90517711692646,171.75418735712148,1499958.8268288109,5137904.547954589,1499958.82685,5137904.54795
"POINT (1500884.0489 5138465.111)",338400,Netherby,1.09301422,1.09301422,-43.9002561879272,171.76581075563757,1500884.0489100434,5138465.110977464,1500884.0489,5138465.111
"POINT (1500152.6347 5137195.2015)",338500,Hampstead,1.4410195,1.4410195,-43.9115886049315,171.75646733506312,1500152.6347148037,5137195.2014794815,1500152.6347,5137195.2015
"POINT (1430008.08645 5160985.07135)",338600,Ben McLeod,842.34141983,842.34141983,-43.68469336900658,170.89087581283653,1430008.0864462429,5160985.071328857,1430008.08645,5160985.07135
"POINT (1451310.57725 5122010.38215)",338700,Arundel,629.0307862,629.0307862,-44.03999802096096,171.14418269659708,1451310.57725922,5122010.382147452,1451310.57725,5122010.38215
"POINT (1441539.15015 5096010.89085)",338800,Levels Valley,386.37963232,386.37963232,-44.27189254149633,171.0144618259716,1441539.1501724685,5096010.890871841,1441539.15015,5096010.89085
"POINT (1459395.1552 5116183.9476)",338900,Geraldine,3.12428734,3.12428734,-44.09402525268467,171.24348907347618,1459395.1552143688,5116183.947621322,1459395.1552,5116183.9476
"POINT (1466137.50415 5114476.6664)",339000,Rangitata,172.13007105,172.13007105,-44.11065367712262,171.3272483624405,1466137.504165583,5114476.666420126,1466137.50415,5114476.6664
"POINT (1463113.70375 5104905.1324)",339100,Waitohi (Timaru District),371.70240733,371.70240733,-44.19623084407659,171.28698876833684,1463113.7037659693,5104905.132413219,1463113.70375,5104905.1324
"POINT (1451201.152 5097934.65925)",339200,Pleasant Point,5.20861311,5.20861311,-44.256621708941296,171.1360097417972,1451201.1520235771,5097934.659244394,1451201.152,5097934.65925
"POINT (1462378.49585 5100362.60065)",339300,Temuka West,4.07223362,4.07223362,-44.23697118871164,171.2766001661509,1462378.4958460252,5100362.600650976,1462378.49585,5100362.60065
"POINT (1453114.77505 5086704.82305)",339400,Hadlow,93.74147049,93.74147049,-44.358060443771336,171.1568085940245,1453114.775046979,5086704.823068499,1453114.77505,5086704.82305
